Parameter,Fmax,beta,power,beta,power,beta,power,beta,power,beta,beta,power,beta,power,beta,power,beta
Control,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Variable,,pr_mean.nc,pr_mean.nc,tas_max.nc,tas_max.nc,Tree_cover_vcf.nc,Tree_cover_vcf.nc,vpd_mean.nc,vpd_mean.nc,beta0,Tree_cover_vcf.nc,Tree_cover_vcf.nc,Total_cover_vcf.nc,Total_cover_vcf.nc,cveg.nc,cveg.nc,beta0
704,26.261826007176317,-120.12832348281172,0.1630776412569485,42.934206603856126,2.9541730989007013,-0.8097071313965616,2.5896646451871526,3.908588484081674,0.6705138077297041,26.261826007176317,18.783001761504824,1.3084705832446806,77.6453620722337,1.9934331841842978,2.395681335992739,2.3564085372217782,-0.3779146625591193
705,26.773076595168018,-118.52839295535955,0.3094882790119396,43.06506858258139,2.331873651150811,-0.9971471316641884,2.2852830456203486,3.8162367763243448,0.5736964784050536,26.773076595168018,19.65207358997274,1.5899716619097963,69.93304239116001,2.504636661148999,0.9738137452782383,3.0715425095361897,-1.1827384151580933
706,28.20665974876541,-113.28629000378814,1.671482084145813,41.212222927283676,0.547155141525188,-1.3812821990137085,0.4185611664627163,4.777283763173113,1.3438057897631577,28.20665974876541,13.858508964127166,0.9418112635164331,59.14012975580043,0.8173611116229347,9.254217460921904,0.3490170454903999,0.5924214266220508
707,28.624901400472655,-117.14043995257246,2.5108354336319896,41.93830696475398,0.7111137742839774,-0.5746697371775263,1.3703144124665365,4.203011284310033,0.3365554451816329,28.624901400472655,19.022697415468667,0.2976685235877341,53.3183814273207,0.7679867726705113,0.16405728280369392,1.9319423197687575,-0.028967513172896062
708,25.33450572162169,-116.42063444396426,0.6506189027252596,41.732286301236115,0.9202665059983408,-1.0587907943261545,0.6369756735065208,4.582213914127179,0.1662494324640966,25.33450572162169,21.17400355204577,0.24130353194274942,44.740368551846515,1.2168430329850746,1.305325934287478,1.4608375124730772,0.5727314244027957
709,33.156078829406745,-110.88586004497792,1.9415693219620183,38.616330619272084,0.7329768073280608,-1.3082100821101819,0.7888321586236466,6.133658718406466,3.1658920489852993,33.156078829406745,30.188018423066143,5.530274489967529,31.420759853730786,0.7341248506377013,0.6761357845290341,0.614051449296961,-0.33434410900781064
710,28.549340313038666,-118.36981073879737,0.46083665799767665,42.44743512606772,1.032287318500208,-0.7828716721903695,3.6386146140257907,3.9231046570882318,0.32294057571051116,28.549340313038666,20.055008677696758,0.32977844645283244,64.76356274308621,0.603729565222892,1.3852671838476043,1.5526578073365094,-0.08167917056830082
711,28.685920131481158,-115.58563937255164,0.3940972522670523,43.189889418302336,0.3524344737239759,-1.2513089323234665,12.01529982783559,3.6772945971004525,0.38062409124265195,28.685920131481158,20.252716462152286,0.48775893011058946,73.72096468028813,0.42438644772652134,0.9296967088810576,0.47665319007355383,0.4665528642727113
712,27.556665735285286,-120.44776323153191,0.29303466457501287,44.23630605661733,0.9297366755333235,-0.9391553226762984,1.4434481640664576,2.624374795099908,0.5206649520890645,27.556665735285286,42.245826595759745,0.0574230436254538,32.91755693195803,0.9752379810952352,1.8861571029649473,1.671310959751455,0.5463035856669842
713,28.71746415367466,-119.49426234951981,5.596558421399664,42.90616081902142,1.0928438933848579,-0.8726406960242394,0.6989895369011785,4.057423223988103,1.8171887107042253,28.71746415367466,15.80782441751244,14.876834605275135,55.23163788032108,1.1926726966243988,0.7942656036377882,0.1779412307404175,-1.0289565141286297
714,26.3521029007868,-121.94550454107137,3.3233866077353498,44.78681420745811,1.6267119126813008,-0.9487633783601261,0.5827135846495453,2.5600694256127547,0.33658215046647316,26.3521029007868,18.680541320994006,1.0717818914430448,48.63237042958278,0.7566156802023517,1.5944962533625662,1.135878560148421,0.5203214022336596
715,26.760725464822723,-121.87866129601996,2.259195970026632,45.491064167561184,2.3211803576321386,-1.2262143335527917,0.5125953315541308,2.366603450681289,0.5184988211607768,26.760725464822723,15.218698892449321,0.9814022935405035,62.20982283667755,1.3950200832538693,2.3312418837407525,0.4083559381588253,0.7340848305872434
716,27.336161357818682,-124.87636355643056,0.7574455994065991,46.865702003080195,7.486835821244766,-1.4222792138185316,0.5092807766949499,2.048485922664662,4.228382640480572,27.336161357818682,19.223724794766127,0.7712510515748922,41.12535397331844,1.3738670062426526,0.5706961133861609,0.8593539146208677,0.17436114167921918
717,29.18469417416369,-123.28411952208162,1.1881373081612232,44.01920229850308,0.16239159709105863,-0.8166895385713561,3.8097701000040507,3.0517095570974027,0.1918296793733354,29.18469417416369,36.28374433643478,1.556578369693241,26.805848320593125,1.252158209743864,1.010368010329115,1.2515652016545593,0.23741554571799434
718,28.835792858353834,-116.66351325100351,0.8634840405578849,42.25236464951531,8.798670641521694,-0.6033584490427778,0.34624174192428125,3.6014683066716078,4.586822453657786,28.835792858353834,15.335666606806715,0.6880854221107219,97.62438471443333,0.9338649228178798,1.126962573614693,1.1060552070901695,-0.14655932071402844
719,28.434675834890474,-116.33360151857809,1.3568216744733146,41.78981334529836,1.148069363572593,-1.41294391450853,0.20282628515828627,4.46935277510118,15.010229350224524,28.434675834890474,14.045057245181999,0.5690504021431503,56.541270134763984,0.6232917261241979,4.717483542089947,0.9887546442872569,-0.108849010157959
720,26.610765218082147,-115.39359442176382,1.1031190942776294,42.05586772718745,1.635921493998301,-1.2048586158290566,0.24040769389406774,4.220560844330668,6.873996298066163,26.610765218082147,18.688783663586218,0.6641874137969414,42.88244251174637,0.38720108302674267,1.4305465527788859,1.3578684643905832,-0.11070372893445987
721,30.15188455701617,-118.74304070310951,1.7419662742600805,43.2835835574339,1.385042351440092,-1.3507715103853555,4.3290087395260315,3.607798241977203,2.2528138934812905,30.15188455701617,14.661569001558401,1.9398081034026111,75.19106937448365,0.34036746142130336,1.6888442821028953,1.887612474243488,-0.873340334880248
722,30.41433817966952,-119.03406236727521,1.8684767233292083,43.64383997762548,1.2427973842426807,-1.562619657475014,4.7280721008367825,3.6524423788994778,1.890252319047687,30.41433817966952,17.08503915858857,1.7860082248767346,73.58446355359698,0.3796576317654248,2.106985099326036,1.862558310311156,-1.0252173454067468
723,32.4130522815087,-113.05717594422822,2.398631397075239,39.82447990002794,0.6788319228375914,-0.7602808694719636,0.25799874996469624,5.131371516183535,2.00554622367457,32.4130522815087,25.289925469428315,0.47698147128911067,36.740575201722805,2.222696730940024,0.5422801725032268,2.3446384863695,0.7599839100596948
724,27.02806391470608,-113.69098292832427,2.1001045339799025,41.225607452390214,2.895669607371765,-1.5861256636602925,3.147655705701233,4.92066190161079,0.32050822652354505,27.02806391470608,15.691001906619828,1.953843905613485,63.63169204749674,0.35298251785214674,2.2123389759275316,0.45934341193360806,-0.7498238315621369
725,30.855682295877767,-118.42819797064547,2.032459102234479,42.00955334127861,10.751551375705311,-0.4450107438253656,1.3242036169366085,4.370276133351135,0.2891877302023559,30.855682295877767,21.71816434936891,5.719733481781509,39.26175800142308,0.4673968966018052,0.4047983822247167,0.7837034863808644,1.124600270732297
726,25.092554540610948,-114.54493034692403,0.5277061195649404,41.163820492302875,2.8765657801764433,-0.5186544047816819,2.5904918002381883,4.451894090936401,0.21481520470292334,25.092554540610948,19.708803849958983,3.489253706305669,45.78846759777004,0.5156524024025443,1.3189379432579418,1.3318459628654646,0.4597069404143203
727,28.841324839784548,-117.1425982673644,1.728341589754701,42.53413554685406,3.130412949278524,-1.8691975488167307,2.1266056461902325,3.999679018539955,0.278666689678715,28.841324839784548,14.914041673482654,3.8980621832705733,45.57382744449844,0.23548732837372852,5.569428595245676,0.3039927349823383,-1.9766768496392844
728,28.96067264624134,-114.9385313918075,2.059822569161765,43.4987138853492,1.1425623331558505,-1.529266690516398,0.7147332376169737,3.5271344803499356,0.3296134555769482,28.96067264624134,19.1267679467491,1.3456773917993616,76.16047133302249,0.0639887048369214,0.9248308903278328,0.20714696038560762,-0.898044058495929
729,26.074599659698368,-119.00372119502954,3.395440561376985,41.682004799703215,1.1047493761232974,-0.9722622903955094,0.4139690729949297,4.422961122471761,0.32735500745726687,26.074599659698368,23.29259558892378,0.9361802356836725,37.85950056492048,2.2908165422267626,0.7368199783254374,0.8837669745869804,0.7282695104706098
730,32.66248099464574,-114.12981616616601,0.45959130840932805,42.360241846094205,0.9885408095049717,-1.2116839532676213,1.819497261175393,3.8581817363095734,2.9247075684143424,32.66248099464574,27.51713264206325,0.9241382813635202,31.93728879699894,0.3773553745385544,0.3571212325704774,1.1895900244488231,-0.9103481592419155
731,32.37929769710122,-122.8083707019548,0.48262031885019474,44.218570604116614,1.5440874955304014,-1.2077167433477651,4.311193732076035,3.1804540487174973,1.0998070333366599,32.37929769710122,18.516414970969297,2.0936675656584103,45.615480210202044,0.5737705836560324,2.9724596872669844,1.6837710792671223,0.5403415712163812
732,26.603095839831308,-119.68378550078894,0.9536258346331449,42.54445091186059,1.0115469697033816,-1.0537237918966,0.24118146640411584,4.055135580072321,0.34364734602908986,26.603095839831308,15.380709869795579,1.0874208666390177,82.34353055554534,1.5068595724870497,0.595222889593833,0.5007679401829196,0.44439041263220125
733,26.539058986320253,-119.22336843850516,0.549007968264624,43.05193508058958,1.6002900807975533,-1.0883337021203885,0.8910191115694469,3.7661297466623216,0.20924040813779554,26.539058986320253,15.863280831724058,2.190582212521,65.37198083583496,1.579308319953616,1.257832590952029,0.4910749401545619,0.07150463901217449
734,33.007780754987145,-117.24690114332971,0.47157678488170246,42.431727928462166,0.5074520850052135,-1.065231702979386,0.988388971254223,4.0063506521573276,3.221176025887107,33.007780754987145,18.77962632825338,0.3190302783131945,62.59429146611293,1.6723019831036887,1.4745819118221994,1.8797118900311285,0.07349211228846002
735,31.069965383354496,-116.89139471276293,0.971021268150823,42.10752663215364,0.21039814091542997,-1.214555401461878,0.5349939339476562,4.183560819290342,0.7788675788701713,31.069965383354496,19.89290723759102,0.062207447994857924,53.33493166793197,8.639671695499892,0.13015384452007223,1.4212379906528156,0.3929413668040753
736,28.739275100738453,-118.12545250488377,0.8224810899522531,41.86392612344437,1.1169730136503568,-0.6332950683754154,0.14088040928632548,4.306850186689664,0.8934718063490154,28.739275100738453,19.25510587872798,4.757864958324882,35.181787973174785,1.1720520366398364,5.752558181635492,7.451553993662268,-0.8459281758265269
737,28.890555229074696,-112.94572483285502,1.262282303881475,40.79605629775197,0.9046821999017339,-0.8964599284987943,6.302646293364472,4.76937329609578,0.5251299872669297,28.890555229074696,24.832213347754447,0.10353132681178195,39.12470271719247,0.8344507523659805,0.7739623061737793,0.12880033238962507,1.3088630795240794
738,26.37075306424604,-112.90464519845617,0.25692813203249637,39.06569746909134,4.522372394529569,-1.045905632380305,0.9576841073256755,5.83566157456857,1.36408562242885,26.37075306424604,30.125843101713706,0.33595740225636384,34.05714090273736,1.0333610721905464,0.9398739947105689,1.553977364819308,-0.7363424510871377
739,30.95364059802146,-116.45086860979349,0.3266210948325861,41.50420784632566,0.4101995241668328,-0.13654506001120062,0.7640702855088554,4.099091159850572,0.5285389327508391,30.95364059802146,20.009005299033127,1.750713474459962,62.33785090017348,0.8522263957297102,0.4329209365358005,0.6922907478853524,0.26203446866422525
740,31.966545096723365,-114.65060458017524,1.0477723488082955,41.2978809709547,5.079008094959168,-1.2833880811722584,1.198514957236531,4.603126595941632,1.8325370747370342,31.966545096723365,20.433890161543214,0.7970400551887653,43.279172581307336,0.138654409581188,1.7185678824097061,1.3613351757915917,-1.5122816063912112
741,26.1283035283171,-116.84900736722749,2.033936618817972,42.242677276625244,0.12989298321424272,-1.1190951086346523,0.6692659327970075,4.202936860917309,0.49405193308700335,26.1283035283171,18.13989406297873,0.6906982865686475,61.952671413542696,6.299883055685624,1.4337930846249576,0.6927173889489047,1.0243140163235815
742,28.26815943310697,-116.50634626445013,1.3509874606171663,41.70764522876952,0.971115565039783,-0.9374103680136812,1.3641932975140783,4.416980575341134,0.2765672336738947,28.26815943310697,17.220681906683616,1.3502723308320672,63.23166421271605,0.6792624181776012,0.5371847445313518,1.6766395279034012,0.8051206002240069
743,30.73639923318345,-119.40942463689446,0.41782441961860456,43.6948081029367,0.9681794898635051,-1.7756916557680729,0.24893595319219117,3.5972113054813315,0.5697873809440875,30.73639923318345,18.419545287375747,0.6411264573146247,50.466836743664565,1.3591391079606818,1.634635789505717,1.1878151198018954,-0.45966099962357926
744,34.33919672646665,-118.35678550496394,3.4370554085546274,42.898882949502664,1.6863322531332952,-0.42984076160581103,2.5080413077101245,3.544164542378352,1.8559965726360963,34.33919672646665,18.83999418952211,0.6563425518224522,59.5889852188977,0.13110544859174025,0.7252309070434434,6.074557660225374,0.44473560763110526
745,35.43940098900371,-117.11423220521988,3.939194141688038,42.397102788316694,1.376995651945095,-1.8659566859673482,0.793895766039216,4.267618130881626,1.1517839919754438,35.43940098900371,31.096433232299674,0.8045743216254299,29.976606850714816,0.778892265778371,0.7796281448324164,0.38442783177220186,0.6437252547515468
746,36.76888839905607,-116.85722566248036,6.5397070490963785,43.497998374555955,1.1169917467844377,-1.382464227392586,0.4261736292323281,3.43100671278322,1.6058235749974539,36.76888839905607,19.103579518724235,1.573205202808611,44.39047211286923,0.6575337478120217,0.44755973543851163,0.5926770200115861,1.733444778444738
747,36.879375174029946,-118.75050388668762,2.578206367802744,43.05894023224213,1.384616437240814,-1.5883531065396255,1.0767875688976505,3.6548800770332455,4.066725670957542,36.879375174029946,17.957705051093107,2.5780424448782133,54.76309180880465,1.1262545036705507,0.09658642797307697,0.19927493803060536,1.3017030555395774
748,35.681995715196855,-117.55037417522172,4.165708547081351,43.91336884111262,1.8992542349269315,-1.7565430931293133,0.8275992715936581,3.2994946764692528,3.4517999942126556,35.681995715196855,20.91322111369516,1.6820464356309073,46.06485996198513,0.8538913128432774,0.1981851219141644,0.23821863554192954,0.7258635199743952
749,35.174482530498096,-120.34738094358931,4.431188171587224,43.007482559889105,0.7842916858461756,-0.6944569809152147,0.5808834420471688,3.6854640485594943,3.2117616468005084,35.174482530498096,17.735872323804546,1.1969323532467346,55.82344467392189,1.0837382073500395,2.4619009613761373,0.2984520572685707,0.9943825971221136
750,34.184622182318876,-113.20038133211997,0.4928041823039879,40.12010570123881,1.1166270326224,-1.099878867995618,0.944833100384351,5.299379102672959,1.3288718902586674,34.184622182318876,16.304382653269233,1.2206792494082352,60.36582621773243,0.5688156678680808,0.9040507222047252,3.108282761565158,-0.6645208084495575
